"날짜","종가","시가","고가","저가","거래량","변동 %"
"2013- 05- 23","165.45","164.16","165.91","163.94","211.06M","-0.29%"
"2013- 05- 22","165.93","167.34","169.07","165.17","244.03M","-0.74%"
"2013- 05- 21","167.17","167.08","167.80","166.50","95.80M","0.14%"
"2013- 05- 20","166.93","166.78","167.58","166.61","85.07M","-0.01%"
"2013- 05- 17","166.94","165.95","167.04","165.73","129.80M","0.97%"
"2013- 05- 16","165.34","165.78","166.36","165.09","109.91M","-0.47%"
"2013- 05- 15","166.12","164.96","166.45","164.91","120.72M","0.54%"
"2013- 05- 14","165.23","163.67","165.35","163.67","119.00M","1.03%"
"2013- 05- 13","163.54","163.20","163.81","162.82","81.84M","0.08%"
"2013- 05- 10","163.41","162.99","163.55","162.51","103.20M","0.33%"
"2013- 05- 09","162.88","163.27","163.70","162.47","106.74M","-0.28%"
"2013- 05- 08","163.34","162.42","163.39","162.33","97.42M","0.46%"
"2013- 05- 07","162.60","162.13","162.65","161.67","90.36M","0.51%"
"2013- 05- 06","161.78","161.49","162.01","161.42","66.88M","0.25%"
"2013- 05- 03","161.37","161.14","161.88","159.78","144.20M","1.01%"
"2013- 05- 02","159.75","158.68","159.89","158.53","96.41M","0.93%"
"2013- 05- 01","158.28","159.33","159.41","158.10","138.87M","-0.88%"
"2013- 04- 30","159.68","159.27","159.72","158.61","116.01M","0.24%"
"2013- 04- 29","159.30","158.67","159.65","158.42","88.57M","0.67%"
"2013- 04- 26","158.24","158.33","158.60","157.73","95.92M","-0.18%"
"2013- 04- 25","158.52","158.34","159.27","158.10","131.06M","0.41%"
"2013- 04- 24","157.88","157.83","158.30","157.54","96.78M","0.06%"
"2013- 04- 23","157.78","156.95","157.93","156.17","166.14M","1.03%"
"2013- 04- 22","156.17","155.78","156.54","154.75","106.55M","0.44%"
"2013- 04- 19","155.48","154.50","155.55","154.12","149.69M","0.87%"
"2013- 04- 18","154.14","155.37","155.41","153.55","167.58M","-0.63%"
"2013- 04- 17","155.11","156.29","156.32","154.28","226.83M","-1.46%"
"2013- 04- 16","157.41","156.29","157.49","155.91","147.51M","1.48%"
"2013- 04- 15","155.12","158.00","158.13","155.10","217.26M","-2.32%"
"2013- 04- 12","158.80","158.68","159.04","157.92","116.36M","-0.24%"
"2013- 04- 11","159.19","158.70","159.71","158.54","110.14M","0.33%"
"2013- 04- 10","158.67","157.17","158.87","157.13","135.71M","1.22%"
"2013- 04- 09","156.75","156.50","157.32","155.98","101.92M","0.35%"
"2013- 04- 08","156.21","155.27","156.22","154.75","86.57M","0.68%"
"2013- 04- 05","155.16","153.95","155.35","153.77","159.67M","-0.45%"
"2013- 04- 04","155.86","155.43","156.17","155.09","131.88M","0.41%"
"2013- 04- 03","155.23","156.91","157.03","154.82","154.17M","-1.01%"
"2013- 04- 02","156.82","156.61","157.21","156.37","101.50M","0.49%"
"2013- 04- 01","156.05","156.59","156.91","155.67","99.19M","-0.40%"
"2013- 03- 28","156.67","156.09","156.85","155.75","102.93M","0.31%"
"2013- 03- 27","156.19","155.26","156.25","155.00","99.95M","0.00%"
"2013- 03- 26","156.19","155.59","156.23","155.42","86.86M","0.80%"
"2013- 03- 25","154.95","156.01","156.27","154.35","151.32M","-0.42%"
"2013- 03- 22","155.60","154.85","155.60","154.73","111.16M","0.80%"
"2013- 03- 21","154.36","154.76","155.64","154.10","128.60M","-0.85%"
"2013- 03- 20","155.69","155.52","155.95","155.26","113.76M","0.70%"
"2013- 03- 19","154.61","155.30","155.51","153.59","167.57M","-0.23%"
"2013- 03- 18","154.97","154.34","155.64","154.20","126.70M","-0.55%"
"2013- 03- 15","155.83","155.85","156.04","155.31","138.60M","-0.57%"
"2013- 03- 14","156.73","156.31","156.80","155.91","126.33M","0.53%"
"2013- 03- 13","155.91","155.76","156.12","155.23","92.55M","0.15%"
"2013- 03- 12","155.68","155.92","156.10","155.21","105.76M","-0.22%"
"2013- 03- 11","156.03","155.32","156.04","155.13","83.75M","0.38%"
"2013- 03- 08","155.44","155.46","155.65","154.66","123.49M","0.43%"
"2013- 03- 07","154.78","154.70","154.98","154.52","86.10M","0.18%"
"2013- 03- 06","154.50","154.84","154.92","154.16","94.47M","0.14%"
"2013- 03- 05","154.29","153.66","154.70","153.64","121.66M","0.90%"
"2013- 03- 04","152.92","151.76","152.92","151.52","99.01M","0.53%"
"2013- 03- 01","152.11","151.09","152.34","150.41","170.63M","0.33%"
"2013- 02- 28","151.61","151.90","152.87","151.41","126.87M","-0.20%"
"2013- 02- 27","151.91","149.89","152.33","149.76","150.78M","1.26%"
"2013- 02- 26","150.02","149.72","150.20","148.73","186.60M","0.68%"
"2013- 02- 25","149.00","152.63","152.86","149.00","245.82M","-1.90%"
"2013- 02- 22","151.89","151.15","151.89","150.49","106.36M","0.98%"
"2013- 02- 21","150.42","150.96","151.42","149.94","183.26M","-0.61%"
"2013- 02- 20","151.34","153.14","153.19","151.26","160.57M","-1.25%"
"2013- 02- 19","153.25","152.37","153.28","152.16","95.11M","0.75%"
"2013- 02- 15","152.11","152.43","152.59","151.55","215.23M","-0.12%"
"2013- 02- 14","152.29","151.69","152.47","151.52","80.83M","0.09%"
"2013- 02- 13","152.15","152.33","152.61","151.72","82.32M","0.09%"
"2013- 02- 12","152.02","151.78","152.30","151.61","65.39M","0.16%"
"2013- 02- 11","151.77","151.74","151.90","151.39","73.77M","-0.02%"
"2013- 02- 08","151.80","151.22","151.89","151.22","103.13M","0.56%"
"2013- 02- 07","150.96","151.21","151.35","149.86","162.49M","-0.13%"
"2013- 02- 06","151.16","150.52","151.26","150.41","138.76M","0.07%"
"2013- 02- 05","151.05","150.35","151.48","150.29","113.91M","1.02%"
"2013- 02- 04","149.53","150.32","151.27","149.43","159.07M","-1.13%"
"2013- 02- 01","151.24","150.65","151.42","150.39","131.17M","1.03%"
"2013- 01- 31","149.70","149.89","150.38","149.60","108.98M","-0.25%"
"2013- 01- 30","150.07","150.64","150.94","149.93","137.45M","-0.39%"
"2013- 01- 29","150.66","149.77","150.85","149.67","105.69M","0.39%"
"2013- 01- 28","150.07","150.29","150.33","149.51","113.36M","-0.12%"
"2013- 01- 25","150.25","149.88","150.25","149.37","147.22M","0.56%"
"2013- 01- 24","149.41","149.15","150.14","149.01","146.43M","0.03%"
"2013- 01- 23","149.37","149.13","149.50","148.86","104.60M","0.16%"
"2013- 01- 22","149.13","148.33","149.13","147.98","111.80M","0.54%"
"2013- 01- 18","148.33","147.97","148.49","147.43","169.91M","0.22%"
"2013- 01- 17","148.00","147.70","148.42","147.14","133.83M","0.65%"
"2013- 01- 16","147.05","146.77","147.28","146.61","104.85M","-0.01%"
"2013- 01- 15","147.07","146.29","147.21","146.20","93.17M","0.07%"
"2013- 01- 14","146.97","146.89","147.07","146.43","89.57M","-0.07%"
"2013- 01- 11","147.07","147.04","147.15","146.61","113.92M","-0.01%"
"2013- 01- 10","147.08","146.73","147.09","145.97","130.74M","0.79%"
"2013- 01- 09","145.92","145.87","146.32","145.64","90.75M","0.25%"
"2013- 01- 08","145.55","145.71","145.91","144.98","121.27M","-0.29%"
"2013- 01- 07","145.97","145.85","146.44","145.43","110.00M","-0.27%"
"2013- 01- 04","146.37","145.97","146.61","145.67","116.82M","0.44%"
"2013- 01- 03","145.73","145.99","146.37","145.34","144.76M","-0.23%"
"2013- 01- 02","146.06","145.11","146.15","144.73","192.06M","2.56%"
"2012- 12- 31","142.41","139.66","142.56","139.54","243.95M","1.70%"
"2012- 12- 28","140.03","140.64","141.42","139.87","148.81M","-1.08%"
"2012- 12- 27","141.56","141.79","142.08","139.92","167.92M","-0.13%"
"2012- 12- 26","141.75","142.64","142.71","141.35","106.95M","-0.42%"
"2012- 12- 24","142.35","142.48","142.56","142.19","53.87M","-0.31%"
"2012- 12- 21","142.79","142.17","144.09","141.94","245.88M","-1.61%"
"2012- 12- 20","145.12","144.38","145.14","143.98","168.49M","0.58%"
"2012- 12- 19","144.29","145.53","145.58","144.24","150.90M","-0.74%"
"2012- 12- 18","145.37","144.00","145.50","143.79","177.76M","1.11%"
"2012- 12- 17","143.77","142.47","143.85","142.43","143.74M","1.17%"
"2012- 12- 14","142.11","142.32","142.58","141.88","137.70M","-0.36%"
"2012- 12- 13","142.63","143.42","143.83","142.28","135.71M","-0.61%"
"2012- 12- 12","143.51","144.00","144.55","143.31","145.88M","0.05%"
"2012- 12- 11","143.44","143.06","144.11","142.99","152.57M","0.68%"
"2012- 12- 10","142.47","142.21","142.81","142.15","98.84M","0.04%"
"2012- 12- 07","142.41","142.53","142.69","141.67","108.73M","0.30%"
"2012- 12- 06","141.98","141.37","142.04","141.16","103.22M","0.34%"
"2012- 12- 05","141.50","141.37","142.16","140.37","147.30M","0.18%"
"2012- 12- 04","141.25","141.44","141.87","140.87","127.62M","-0.14%"
"2012- 12- 03","141.45","142.80","142.92","141.34","124.66M","-0.50%"
"2012- 11- 30","142.16","142.14","142.42","141.66","136.57M","0.03%"
"2012- 11- 29","142.12","141.99","142.51","141.37","151.09M","0.47%"
"2012- 11- 28","141.46","139.76","141.54","139.00","177.09M","0.81%"
"2012- 11- 27","140.33","140.91","141.39","140.24","128.65M","-0.51%"
"2012- 11- 26","141.05","140.65","141.36","140.19","100.12M","-0.21%"
"2012- 11- 23","141.35","140.13","141.40","140.04","65.41M","1.36%"
"2012- 11- 21","139.45","139.31","139.57","139.03","81.71M","0.19%"
"2012- 11- 20","139.19","138.91","139.42","138.08","119.81M","0.04%"
"2012- 11- 19","139.13","137.90","139.15","136.41","151.50M","2.02%"
"2012- 11- 16","136.37","135.90","136.64","134.70","239.48M","0.49%"
"2012- 11- 15","135.70","135.98","136.49","135.18","178.13M","-0.17%"
"2012- 11- 14","135.93","138.21","138.43","135.62","191.50M","-1.35%"
"2012- 11- 13","137.79","137.54","139.25","137.36","123.02M","-0.34%"
"2012- 11- 12","138.26","138.59","138.81","137.96","97.68M","0.07%"
"2012- 11- 09","138.16","137.62","139.44","137.55","201.06M","0.09%"
"2012- 11- 08","138.04","139.70","140.41","137.93","181.52M","-1.20%"
"2012- 11- 07","139.72","141.66","141.68","139.06","264.30M","-2.27%"
"2012- 11- 06","142.96","142.28","143.52","142.13","107.07M","0.78%"
"2012- 11- 05","141.85","141.35","142.17","140.93","98.38M","0.20%"
"2012- 11- 02","141.56","143.68","143.72","141.41","137.70M","-0.89%"
"2012- 11- 01","142.83","141.65","143.01","141.52","101.00M","1.05%"
"2012- 10- 31","141.35","141.85","142.03","140.68","103.44M","0.00%"
"2012- 10- 26","141.35","141.30","141.84","140.39","146.02M","-0.06%"
"2012- 10- 25","141.43","142.02","142.28","140.57","134.46M","0.29%"
"2012- 10- 24","141.02","141.93","142.10","140.80","120.18M","-0.28%"
"2012- 10- 23","141.42","141.86","142.06","140.83","192.06M","-1.39%"
"2012- 10- 22","143.41","143.15","143.67","142.28","125.58M","0.01%"
"2012- 10- 19","143.39","145.55","145.56","143.05","185.65M","-1.67%"
"2012- 10- 18","145.82","145.82","146.52","145.33","148.11M","-0.26%"
"2012- 10- 17","146.20","145.64","146.32","145.42","128.83M","0.45%"
"2012- 10- 16","145.54","144.76","145.64","144.66","108.82M","1.01%"
"2012- 10- 15","144.08","143.23","144.23","142.77","107.69M","0.83%"
"2012- 10- 12","142.89","143.46","143.95","142.58","124.18M","-0.33%"
"2012- 10- 11","143.36","144.28","144.49","143.33","123.60M","0.06%"
"2012- 10- 10","143.28","144.18","144.32","143.09","124.25M","-0.64%"
"2012- 10- 09","144.20","145.53","145.65","144.15","148.87M","-0.99%"
"2012- 10- 08","145.64","145.60","146.12","145.31","78.42M","-0.34%"
"2012- 10- 05","146.14","146.91","147.16","145.70","124.84M","0.01%"
"2012- 10- 04","146.12","145.64","146.34","145.44","124.31M","0.71%"
"2012- 10- 03","145.09","144.89","145.43","144.13","121.28M","0.41%"
"2012- 10- 02","144.50","144.92","145.15","143.83","113.42M","0.11%"
"2012- 10- 01","144.34","144.52","145.69","144.01","135.91M","0.26%"
"2012- 09- 28","143.97","144.09","144.56","143.46","150.70M","-0.46%"
"2012- 09- 27","144.64","143.89","144.97","143.51","111.83M","0.94%"
"2012- 09- 26","143.29","144.06","144.11","142.95","146.50M","-0.56%"
"2012- 09- 25","144.10","145.96","146.24","144.06","133.17M","-1.06%"
"2012- 09- 24","145.65","145.15","145.98","145.04","95.68M","-0.15%"
"2012- 09- 21","145.87","146.64","146.67","145.81","108.74M","-0.57%"
"2012- 09- 20","146.71","146.03","146.79","145.63","154.01M","0.01%"
"2012- 09- 19","146.70","146.79","147.17","146.41","128.32M","0.05%"
"2012- 09- 18","146.62","146.49","146.81","146.25","98.33M","-0.08%"
"2012- 09- 17","146.74","146.94","147.19","146.37","119.43M","-0.34%"
"2012- 09- 14","147.24","146.88","148.11","146.76","169.78M","0.44%"
"2012- 09- 13","146.59","144.37","147.04","143.99","225.47M","1.52%"
"2012- 09- 12","144.39","144.39","144.55","143.90","87.64M","0.33%"
"2012- 09- 11","143.91","143.60","144.37","143.56","88.76M","0.28%"
"2012- 09- 10","143.51","144.19","144.44","143.46","86.46M","-0.57%"
"2012- 09- 07","144.33","144.01","144.39","143.88","107.27M","0.39%"
"2012- 09- 06","143.77","141.76","143.78","141.75","158.27M","2.03%"
"2012- 09- 05","140.91","141.09","141.47","140.63","100.66M","-0.09%"
"2012- 09- 04","141.03","141.04","141.46","140.13","120.23M","-0.09%"
"2012- 08- 31","141.16","141.29","141.82","140.36","151.97M","0.48%"
"2012- 08- 30","140.49","140.90","140.94","140.19","96.59M","-0.72%"
"2012- 08- 29","141.51","141.52","141.89","141.12","65.42M","0.08%"
"2012- 08- 28","141.40","141.18","141.84","140.97","75.69M","-0.10%"
"2012- 08- 27","141.54","141.89","142.08","141.34","68.79M","0.02%"
"2012- 08- 24","141.51","140.31","141.83","140.22","99.48M","0.60%"
"2012- 08- 23","140.66","141.47","141.48","140.44","111.47M","-0.82%"
"2012- 08- 22","141.82","141.40","142.05","141.07","133.24M","0.04%"
"2012- 08- 21","141.76","142.54","143.09","141.45","105.58M","-0.30%"
"2012- 08- 20","142.19","141.98","142.22","141.59","78.26M","0.01%"
"2012- 08- 17","142.18","142.23","142.30","141.86","90.81M","0.13%"
"2012- 08- 16","141.99","141.15","142.16","140.80","112.01M","0.74%"
"2012- 08- 15","140.95","140.64","141.19","140.55","71.09M","0.11%"
"2012- 08- 14","140.79","141.29","141.38","140.37","102.38M","0.01%"
"2012- 08- 13","140.77","140.60","140.84","140.04","79.43M","-0.05%"
"2012- 08- 10","140.84","140.04","140.89","139.81","99.79M","0.16%"
"2012- 08- 09","140.61","140.29","140.89","140.15","90.29M","0.09%"
"2012- 08- 08","140.49","139.85","140.65","139.81","89.75M","0.12%"
"2012- 08- 07","140.32","140.18","140.92","140.03","109.55M","0.50%"
"2012- 08- 06","139.62","139.72","140.17","139.56","86.33M","0.19%"
"2012- 08- 03","139.35","138.56","139.64","136.68","157.82M","1.98%"
"2012- 08- 02","136.64","136.55","137.57","135.58","199.56M","-0.69%"
"2012- 08- 01","137.59","138.70","138.73","137.40","138.29M","-0.09%"
"2012- 07- 31","137.71","138.49","138.87","137.71","120.58M","-0.70%"
"2012- 07- 30","138.68","138.52","139.34","138.27","106.78M","0.00%"
"2012- 07- 27","138.68","136.89","139.07","136.14","236.77M","1.84%"
"2012- 07- 26","136.17","135.89","136.46","135.26","156.53M","1.65%"
"2012- 07- 25","133.96","134.21","134.56","133.25","129.12M","0.02%"
"2012- 07- 24","133.93","135.19","135.25","133.03","173.30M","-0.86%"
"2012- 07- 23","135.09","134.47","136.39","133.84","145.21M","-1.01%"
"2012- 07- 20","136.47","136.95","137.16","136.32","142.90M","-0.91%"
"2012- 07- 19","137.73","137.65","138.18","137.21","129.85M","0.26%"
"2012- 07- 18","137.37","136.04","137.64","135.96","113.35M","0.74%"
"2012- 07- 17","136.36","135.97","136.64","134.55","138.86M","0.69%"
"2012- 07- 16","135.43","135.44","135.83","134.90","97.53M","-0.24%"
"2012- 07- 13","135.75","133.86","135.89","133.84","129.64M","1.68%"
"2012- 07- 12","133.51","133.38","134.23","132.60","143.58M","-0.48%"
"2012- 07- 11","134.16","134.21","134.60","133.38","141.73M","0.01%"
"2012- 07- 10","134.14","136.01","136.23","133.68","167.88M","-0.87%"
"2012- 07- 09","135.32","135.38","135.57","134.70","103.78M","-0.13%"
"2012- 07- 06","135.49","135.47","135.77","134.85","151.19M","-0.95%"
"2012- 07- 05","136.79","136.90","137.80","136.29","126.18M","-0.45%"
"2012- 07- 03","137.41","136.48","137.51","136.34","80.45M","0.66%"
"2012- 07- 02","136.51","136.48","136.65","135.52","129.52M","0.30%"
"2012- 06- 29","136.10","135.20","136.27","134.85","212.25M","2.49%"
"2012- 06- 28","132.79","132.29","132.99","131.28","169.24M","-0.29%"
"2012- 06- 27","133.17","132.42","133.43","131.97","108.09M","0.90%"
"2012- 06- 26","131.98","131.70","132.38","130.93","141.63M","0.50%"
"2012- 06- 25","131.32","132.05","132.10","130.85","146.38M","-1.60%"
"2012- 06- 22","133.46","133.13","133.71","132.62","130.03M","0.77%"
"2012- 06- 21","132.44","135.64","135.78","132.33","205.27M","-2.24%"
"2012- 06- 20","135.48","135.71","136.10","134.27","206.47M","-0.16%"
"2012- 06- 19","135.70","135.08","136.25","134.37","137.38M","0.97%"
"2012- 06- 18","134.40","133.58","134.73","133.28","131.37M","0.19%"
"2012- 06- 15","134.14","133.38","134.26","133.10","169.44M","0.50%"
"2012- 06- 14","133.47","132.34","134.00","131.98","230.62M","1.06%"
"2012- 06- 13","132.07","132.53","133.36","131.62","172.22M","-0.64%"
"2012- 06- 12","132.92","131.79","133.01","131.16","181.93M","1.15%"
"2012- 06- 11","131.41","134.17","134.25","131.28","169.76M","-1.27%"
"2012- 06- 08","133.10","131.71","133.12","131.29","143.92M","0.80%"
"2012- 06- 07","132.05","133.47","133.53","131.78","184.77M","0.06%"
"2012- 06- 06","131.97","129.97","132.03","129.93","184.20M","2.25%"
"2012- 06- 05","129.07","127.85","129.26","127.78","164.15M","0.76%"
"2012- 06- 04","128.10","128.39","128.74","127.14","202.55M","-0.05%"
"2012- 06- 01","128.16","129.41","131.50","128.16","253.24M","-2.52%"
"2012- 05- 31","131.47","131.71","132.45","130.34","196.19M","-0.22%"
"2012- 05- 30","131.76","132.56","133.69","131.49","162.37M","-1.45%"
"2012- 05- 29","133.70","133.16","133.93","131.17","152.88M","1.21%"
"2012- 05- 25","132.10","132.48","132.85","131.78","135.47M","-0.32%"
"2012- 05- 24","132.53","132.63","132.84","131.42","167.36M","0.20%"
"2012- 05- 23","132.27","131.25","132.46","129.99","204.96M","0.05%"
"2012- 05- 22","132.20","132.31","133.23","131.34","197.53M","0.17%"
"2012- 05- 21","131.97","130.16","132.02","129.95","177.86M","1.72%"
"2012- 05- 18","129.74","131.37","131.60","129.55","319.63M","-0.86%"
"2012- 05- 17","130.86","132.86","133.02","130.79","247.99M","-1.48%"
"2012- 05- 16","132.83","133.94","134.55","132.80","207.27M","-0.38%"
"2012- 05- 15","133.34","134.02","134.81","133.13","207.63M","-0.57%"
"2012- 05- 14","134.11","134.31","135.61","133.91","163.91M","-1.11%"
"2012- 05- 11","135.61","135.17","136.87","135.11","153.03M","-0.30%"
"2012- 05- 10","136.02","136.68","136.85","135.71","150.60M","0.21%"
"2012- 05- 09","135.74","135.10","136.61","134.49","220.78M","-0.59%"
"2012- 05- 08","136.55","136.28","136.77","134.92","213.38M","-0.40%"
"2012- 05- 07","137.10","136.51","137.56","136.46","127.77M","0.07%"
"2012- 05- 04","137.00","138.51","139.30","136.92","193.93M","-1.62%"
"2012- 05- 03","139.25","140.34","140.45","138.99","143.76M","-0.76%"
"2012- 05- 02","140.32","139.92","140.46","139.46","121.08M","-0.30%"
"2012- 05- 01","140.74","139.79","141.66","139.63","138.84M","0.62%"
"2012- 04- 30","139.87","140.11","140.21","139.49","115.09M","-0.37%"
"2012- 04- 27","140.39","140.58","140.79","139.80","124.64M","0.16%"
"2012- 04- 26","140.16","138.89","140.32","138.81","136.29M","0.70%"
"2012- 04- 25","139.19","138.65","139.25","138.53","150.25M","1.37%"
"2012- 04- 24","137.31","136.91","137.66","136.80","137.48M","0.38%"
"2012- 04- 23","136.79","136.54","136.91","135.94","171.84M","-0.84%"
"2012- 04- 20","137.95","138.33","138.83","137.87","143.20M","0.17%"
"2012- 04- 19","137.72","138.63","139.15","137.07","198.67M","-0.64%"
"2012- 04- 18","138.61","138.46","139.08","138.38","123.88M","-0.34%"
"2012- 04- 17","139.08","137.84","139.36","137.70","147.88M","1.48%"
"2012- 04- 16","137.05","137.84","138.04","136.58","147.83M","-0.07%"
"2012- 04- 13","137.14","138.47","138.82","137.01","169.25M","-1.19%"
